rentola_link,source_link,domain,prop_price,area,bedrooms,bathrooms,images_length,position
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-414941,https://www.normandieapts.com/listings/detail/a85cd2b0-cb71-4c8f-a52a-d97b41a4ebdc,normandieapts.com,2129,768,1,1,19,4298
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-69aa89,https://www.normandieapts.com/listings/detail/bf411305-814a-43d7-96e1-ff2f47566586,normandieapts.com,2179,768,1,1,19,4299
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-0b75d7,https://www.normandieapts.com/listings/detail/c6cd39b4-ebfe-4441-a00f-cea6c84ea768,normandieapts.com,1999,768,1,1,19,4301
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-557273,https://www.normandieapts.com/listings/detail/278efcfb-fb28-4666-b41f-3a25d8a26904,normandieapts.com,2090,774,1,1,19,4309
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-0889a6,https://www.normandieapts.com/listings/detail/a4193003-e165-4706-9570-a0368c6ee996,normandieapts.com,2168,774,1,1,19,4313
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-bf7807,https://www.normandieapts.com/listings/detail/4a91ef6c-ad93-4767-8b1e-f289f4abf022,normandieapts.com,2305,774,1,1,19,4314
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-40adf0,https://www.normandieapts.com/listings/detail/06001e2a-46b2-45dd-91a0-cbdb98fb9011,normandieapts.com,2320,774,1,1,19,4317
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-1046a4,https://www.normandieapts.com/listings/detail/131c129c-8649-4ae4-92d2-787e28319680,normandieapts.com,1954,774,1,1,19,4318
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-e979da,https://www.normandieapts.com/listings/detail/15054e37-5cfc-461f-9189-b2cdc8d65551,normandieapts.com,2305,774,1,1,19,4319
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-ef2833,https://www.normandieapts.com/listings/detail/63c944ff-5c01-4c02-95b5-57a0ad5caa79,normandieapts.com,1942,774,1,1,19,4322
https://rentwyre.com/listings/1-bedroom-furnished-apartment-with-terrace-803bca,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR1896-horatio-street-apartment-new-york-west-village.mod.html",nycityapartment.com,5750,780,1,1,30,4324
https://rentwyre.com/listings/luxurious-stylish-1-bed-1-bath-apartment-home-a9e599,https://www.normandieapts.com/listings/detail/3ca8e738-724d-49ff-b5f5-6fe5a88bab68,normandieapts.com,2295,774,1,1,19,4325
https://rentwyre.com/listings/77-blake-st-a-san-francisco-ca-94118-a0f201,https://www.ziprent.com/show/7024,ziprent.com,3695,780,2,1,19,4333
https://rentwyre.com/listings/now-available-modern-1-bed-1-bath-apartment-home-217ffe,https://www.normandieapts.com/listings/detail/8688630b-54d8-4928-82ea-822dec5f544a,normandieapts.com,1935,797,1,1,12,4407
https://rentwyre.com/listings/now-available-modern-1-bed-1-bath-apartment-home-7c07a5,https://www.normandieapts.com/listings/detail/9cc3be68-fe5e-405d-8363-da2c32c2b872,normandieapts.com,1885,797,1,1,12,4410
https://rentwyre.com/listings/terrific-apartment-in-east-hollywood-1b73c0,http://rentinginlosangeles.com/properties/terrific-2-bedroom-apartment-in-east-hollywood/,rentinginlosangeles.com,2125,800,2,1,7,4453
https://rentwyre.com/listings/3-bedroom-furnished-apartment-with-washing-machine-and-wifi-only-4bc053,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR12057-kosciuszko-street-apartment-brooklyn-bedford-stuyvesant.mod.html",nycityapartment.com,4830,800,1,1,21,4464
https://rentwyre.com/listings/1-bedroom-furnished-apartment-ebd418,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR7981-warren-street-apartment-brooklyn-cobble-hill.mod.html",nycityapartment.com,4900,800,1,1,19,4466
https://rentwyre.com/listings/2-bedroom-furnished-apartment-307960,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR10400-lenox-avenue-apartment-new-york-harlem.mod.html",nycityapartment.com,4600,800,1,1,16,4467
https://rentwyre.com/listings/house-for-rent-in-sonora-6ac89e,https://accessasset.appfolio.com/listings/detail/3c9a224c-f7f1-41ac-b8c3-70390edbd476,accessasset.appfolio.com,1850,800,3,2,14,4483
https://rentwyre.com/listings/3950-los-feliz-blvd-102-los-angeles-ca-90027-00b9d4,https://mcmprop.com/listings/detail/762e9c0a-0844-40b7-89dd-4003adcc0fb9,mcmprop.com,1925,800,1,1,1,4494
https://rentwyre.com/listings/house-for-rent-in-glenford-4a03d8,https://search.countryhouserealty.net/idx/details/listing/b209/20230264/147-Glenford-Wittenberg-Rd-Glenford-NY-12433,search.countryhouserealty.net,1900,800,1,1,24,4516
https://rentwyre.com/listings/apartment-for-rent-in-cairo-95d0b5,https://search.countryhouserealty.net/idx/details/listing/b209/20230174/586-Old-Route-23-Cairo-NY-12413,search.countryhouserealty.net,1400,800,2,1,7,4517
https://rentwyre.com/listings/3-bedroom-furnished-apartment-2583ca,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR11485-decatur-street-apartment-brooklyn-bedford-stuyvesant.mod.html",nycityapartment.com,4140,800,1,1,30,4537
https://rentwyre.com/listings/537-san-vicente-blvd-unit-105-santa-monica-ca-90402-4edd39,https://www.howardmanagement.com/listings/detail/61f5561a-adf4-4e22-aecc-1572d22294f2,howardmanagement.com,3345,800,1,1,18,4560
https://rentwyre.com/listings/wonderful-2-bedroom-apartment-in-koreatown-ba79bc,http://rentinginlosangeles.com/properties/wonderful-2-bedroom-apartment-in-koreatown/,rentinginlosangeles.com,2025,800,2,2,10,4567
https://rentwyre.com/listings/9824-macarthur-boulevard-9824-oakland-ca-94605-c79286,https://www.ziprent.com/show/12913,ziprent.com,2300,800,2,1,16,4593
https://rentwyre.com/listings/house-at-1676-e-kingsley-ave-1676-7-pomona-ca-91767-5ae2e5,https://www.apmlease.com/listings/detail/45757291-df74-4d62-a2a7-9cd88aee8b01,apmlease.com,1500,800,1,1,4,4612
https://rentwyre.com/listings/apartment-for-rent-in-new-paltz-d4bfaa,https://search.countryhouserealty.net/idx/details/listing/b209/20222874/70-Yankee-Folly-Road-New-Paltz-NY-12561,search.countryhouserealty.net,1800,800,2,2,10,4624
https://rentwyre.com/listings/apartment-for-rent-in-rosendale-b6c76b,https://search.countryhouserealty.net/idx/details/listing/b209/20223849/424-Main-Rosendale-NY-12472,search.countryhouserealty.net,2900,800,2,2,17,4625
https://rentwyre.com/listings/944-alandele-ave-los-angeles-ca-90036-0a9722,https://mcmprop.com/listings/detail/c40f38c1-1b02-4228-8ed1-32f2db821448,mcmprop.com,2500,800,1,1,12,4628
https://rentwyre.com/listings/3-bedroom-furnished-apartment-with-wifi-only-73b2f7,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR12058-kosciuszko-street-apartment-brooklyn-bedford-stuyvesant.mod.html",nycityapartment.com,4830,800,1,1,23,4635
https://rentwyre.com/listings/stoddard-way-e4fe78,https://hpmrentals.com/residentialDetail.php?propId=871&image=1,hpmrentals.com,1525,800,1,1,5,4636
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-washing-machine-ef9758,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR5590-east-7th-street-apartment-new-york-east-village.mod.html",nycityapartment.com,5520,800,1,1,19,4638
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-elevator-part-time-doorman-and-washing-machine-ac8fba,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR1707-west-58th-street-apartment-new-york-midtown-west.mod.html",nycityapartment.com,8855,800,1,1,29,4641
https://rentwyre.com/listings/house-at-9676-lake-natoma-drive-orangevale-ca-95662-1f63ea,https://www.havenrents.com/listings/detail/4aa025de-79fe-4f13-abf3-b2cd9312f848,havenrents.com,1950,800,2,1,12,4644
https://rentwyre.com/listings/3-bedroom-furnished-apartment-with-wifi-only-f0eb51,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR13957-hancock-street-apartment-brooklyn-bushwick.mod.html",nycityapartment.com,3220,805,1,1,24,4648
https://rentwyre.com/listings/10405-valle-blanco-drive-socorro-tx-79927-b98593,https://openforhomes.com/listing/2b4d7e9e1ddecd0eeadd8540419124babf15?j=3&page=19&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1375,804,2,1,30,4649
https://rentwyre.com/listings/849-gramercy-dr-117-los-angeles-ca-90005-5329de,https://mcmprop.com/listings/detail/612a628b-7f90-4c2e-a36f-a9e4e9ec83f1,mcmprop.com,2100,800,2,1,11,4666
https://rentwyre.com/listings/2523-virginia-street-bellevue-ne-68147-13ee38,https://openforhomes.com/listing/2b4d7e9e1dcbcf02f6ccf05f4b9522b0b91223?j=3&page=17&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1100,816,2,1,35,4712
https://rentwyre.com/listings/1-room-house-to-let-in-los-angeles-108494,https://www.smartlarealty.com/homes-for-sale-details/8323-LOOKOUT-MOUNTAIN-AVENUE-LOS-ANGELES-CA-90046/23242875/306/,smartlarealty.com,4200,818,1,1,1,4748
https://rentwyre.com/listings/5711-washington-st-202-west-new-york-nj-7093-d5153a,https://openforhomes.com/listing/2b4d7e9e12d8d003ebc797404b9522b3bb152c0550?j=3&page=8&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,2375,821,1,1,24,4758
https://rentwyre.com/listings/11916-unit-b-old-demere-road-st-simons-island-ga-31522-7d7c05,https://openforhomes.com/listing/2b4d7e9e1dd2dc00eace9c40489021bbbf1e29?j=3&page=5&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1850,825,2,2,28,4780
https://rentwyre.com/listings/now-available-newly-renovated-2-br-2-ba-apartment-dc730a,https://www.normandieapts.com/listings/detail/2fda25c9-1855-4edb-af3e-e140ce015576,normandieapts.com,1299,830,2,2,20,4820
https://rentwyre.com/listings/3-bedroom-furnished-duplex-with-laundromat-in-the-building-a2033f,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR4481-west-105th-street-duplex-manhattan-upper-west-side.mod.html",nycityapartment.com,5175,840,1,1,25,4864
https://rentwyre.com/listings/staten-island-new-york-ny-10301-c25643,https://listings.gatewayarmsrealty.com/idx/details/listing/b042/1157594/80-Bay-Street-Landing-8-0,listings.gatewayarmsrealty.com,2350,843,1,1,61,4896
https://rentwyre.com/listings/cute-2-bedroom-2-bathroom-apartment-offering-nice-updated-amenities-0b3c5f,https://performancepm.appfolio.com/listings/detail/779b5175-6088-4f75-bf52-52298c622fa1,performancepm.appfolio.com,1395,841,2,2,1,4898
https://rentwyre.com/listings/3-bedroom-furnished-apartment-with-washing-machine-and-wifi-only-b549b6,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR13974-lincoln-place-apartment-brooklyn-crown-heights.mod.html",nycityapartment.com,3335,845,1,1,21,4899
https://rentwyre.com/listings/house-for-rent-in-modesto-7cf8d6,https://valleyoak.appfolio.com/listings/detail/da9c2973-0cb6-4391-8385-8e0d4cd368ca,valleyoak.appfolio.com,1650,841,2,1,8,4900
https://rentwyre.com/listings/apartment-for-rent-in-sonora-6614b0,https://accessasset.appfolio.com/listings/detail/36fa293b-b062-4307-bb35-76e81ced72cd,accessasset.appfolio.com,1450,850,2,1,7,4928
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-elevator-ee72e8,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR9142-east-12th-street-apartment-new-york-east-village.mod.html",nycityapartment.com,7125,850,1,1,14,4959
https://rentwyre.com/listings/house-for-rent-in-la-guacima-9eea54,https://www.re.cr/en/costa-rica-rental-properties/search-properties-for-rent/rl2000079,re.cr,7000,850,1,1,30,4963
https://rentwyre.com/listings/537-san-vicente-blvd-unit-205-santa-monica-ca-90402-11df23,https://www.howardmanagement.com/listings/detail/132110d2-00a0-442f-ac2d-37b63160edfd,howardmanagement.com,3345,850,1,1,21,4978
https://rentwyre.com/listings/6312-1-2-w-olympic-blvd-los-angeles-ca-90048-36ca16,https://mcmprop.com/listings/detail/d8a23a14-44d2-4f94-9da9-e9f2388e2956,mcmprop.com,2350,850,1,1,8,4981
https://rentwyre.com/listings/apartment-at-2303-east-70th-place-116w-1f509a,https://www.mpghousing.com/chicago-homes-for-rent#ad/1100653,mpghousing.com,1100,850,1,1,14,4989
https://rentwyre.com/listings/top-floor-cute-and-clean-2-bedroom-1-bath-in-west-san-jose-dfec54,https://www.calwestern.com/tenants/#ad/1319029,calwestern.com,2300,850,2,1,14,5019
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-elevator-pets-accepted-and-wifi-only-9898a3,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR21233-west-55th-street-apartment-new-york-theatre-district.mod.html",nycityapartment.com,8625,860,1,1,18,5047
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-elevator-pets-accepted-and-wifi-only-025c5c,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR21108-west-55th-street-apartment-new-york-theatre-district.mod.html",nycityapartment.com,12420,860,1,1,22,5079
https://rentwyre.com/listings/3-bedroom-furnished-apartment-939307,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR19402-broadway-apartment-queens-astoria.mod.html",nycityapartment.com,5040,880,1,1,16,5192
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-terrace-45e86f,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR19621-carroll-street-apartment-brooklyn-crown-heights.mod.html",nycityapartment.com,3400,880,1,1,17,5210
https://rentwyre.com/listings/1728-e-florida-st-long-beach-ca-90802-bf0f1b,https://www.ziprent.com/show/13326,ziprent.com,2850,880,1,1,14,5212
https://rentwyre.com/listings/3-bedroom-furnished-apartment-with-wifi-only-382402,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR13956-lincoln-place-apartment-brooklyn-crown-heights.mod.html",nycityapartment.com,4025,885,1,1,35,5226
https://rentwyre.com/listings/student-unit-available-one-bedroom-in-3-br-2-ba-apartment-6c7401,https://www.normandieapts.com/listings/detail/a1eb236c-a592-4180-9483-6322c038c52c,normandieapts.com,785,884,3,2,11,5227
https://rentwyre.com/listings/2-room-house-to-let-in-apple-valley-ba3711,https://www.vippropertyinc.com/listings/detail/13c70153-ceb2-40b0-9ad6-5837db413d2e,vippropertyinc.com,1350,885,2,1,5,5231
https://rentwyre.com/listings/student-unit-available-one-bedroom-in-3-br-2-ba-apartment-63b2eb,https://www.normandieapts.com/listings/detail/329c669c-8ac1-45d2-83e0-e16ed9915e1d,normandieapts.com,785,884,3,2,11,5234
https://rentwyre.com/listings/student-unit-available-one-bedroom-in-3-br-2-ba-apartment-9ac1d9,https://www.normandieapts.com/listings/detail/4f338846-bd74-432e-b521-b4227e8ddb45,normandieapts.com,785,884,3,2,11,5235
https://rentwyre.com/listings/student-unit-available-one-bedroom-in-3-br-2-ba-apartment-62d06b,https://www.normandieapts.com/listings/detail/25c52cac-3dd7-431a-a886-6d1000e5b551,normandieapts.com,785,884,3,2,11,5236
https://rentwyre.com/listings/student-unit-available-one-bedroom-in-3-br-2-ba-apartment-0b63c3,https://www.normandieapts.com/listings/detail/985a7b05-1ea4-4717-9e22-88290c58f6c7,normandieapts.com,785,884,3,2,11,5239
https://rentwyre.com/listings/25-third-avenue-hazlehurst-ga-31539-a01d95,https://openforhomes.com/listing/2b4d7e9e1ddad003eba4ec5d489520b6bd12?j=3&page=15&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,800,891,2,1,22,5285
https://rentwyre.com/listings/5519-homeside-ave-2-los-angeles-ca-90016-6d5e38,https://mcmprop.com/listings/detail/e24fbf82-d256-451b-b7ee-77b3ca3d36d3,mcmprop.com,2195,900,2,1,9,5316
https://rentwyre.com/listings/3-bedroom-furnished-apartment-81b630,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR19633-west-37th-street-apartment-new-york-midtown-west.mod.html",nycityapartment.com,8625,900,1,1,16,5322
https://rentwyre.com/listings/3-bedroom-furnished-apartment-154ef9,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR18733-cornelia-street-apartment-brooklyn-bushwick.mod.html",nycityapartment.com,5175,900,1,1,22,5327
https://rentwyre.com/listings/1-bedroom-furnished-loft-b3cbee,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR9091-grand-st-ny-loft-new-york-lower-east-side.mod.html",nycityapartment.com,7935,900,1,1,20,5328
https://rentwyre.com/listings/apartment-at-6630-south-vernon-avenue-3n-c96cae,https://www.mpghousing.com/chicago-homes-for-rent#ad/1148710,mpghousing.com,925,900,2,1,9,5332
https://rentwyre.com/listings/3107-shawnee-drive-9-winchester-va-22601-70cefc,https://openforhomes.com/listing/2b4d7e9e0ec9d801fcd99c402fe745cab9172b0f54443d?j=3&page=20&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1499,900,2,2,13,5345
https://rentwyre.com/listings/11-fleet-street-1a-waterbury-ct-6704-98896d,https://openforhomes.com/listing/2b4d7e9e19cfd003eba4ec5a499327b2b8172e?j=3&page=3&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1350,900,2,1,8,5348
https://rentwyre.com/listings/27015-coral-springs-drive-wesley-chapel-fl-33544-fe0581,https://openforhomes.com/listing/2b4d7e9e17ddcf02f4da9b2154f221b7b91e2d0f53?j=3&page=2&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1250,900,1,1,8,5349
https://rentwyre.com/listings/house-for-rent-in-winchester-664ae2,https://app.tenantturner.com/qualify/33132-toledo-bend-ct---1,app.tenantturner.com,2200,900,1,1,11,5356
https://rentwyre.com/listings/apartment-for-rent-in-milton-aa5a4b,https://search.countryhouserealty.net/idx/details/listing/b209/20223562/63-Main-Street-Milton-NY-12547,search.countryhouserealty.net,1650,900,1,1,11,5357
https://rentwyre.com/listings/apartment-for-rent-in-highland-2c2b3e,https://search.countryhouserealty.net/idx/details/listing/b209/20230175/291-Orchard-Road-Highland-NY-12528,search.countryhouserealty.net,1500,900,2,1,8,5358
https://rentwyre.com/listings/2-bedroom-furnished-apartment-bbc4e5,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR21292-east-77th-street-apartment-new-york-upper-upper-east-side.mod.html",nycityapartment.com,6000,900,1,1,23,5366
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-washing-machine-4137f5,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR18900-west-132nd-street-apartment-new-york-harlem.mod.html",nycityapartment.com,4140,900,1,1,18,5371
https://rentwyre.com/listings/2-bedroom-furnished-apartment-2cae2d,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR8615-macon-street-townhouse-brooklyn-bedford-stuyvesant.mod.html",nycityapartment.com,3450,900,1,1,19,5412
https://rentwyre.com/listings/apartment-at-6630-south-vernon-avenue-2s-c2a4af,https://www.mpghousing.com/chicago-homes-for-rent#ad/1223470,mpghousing.com,925,900,2,1,8,5413
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-pets-accepted-washing-machine-and-garden-d9b2b1,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR10809-west-85th-street-townhouse-manhattan-upper-west-side.mod.html",nycityapartment.com,9195,900,1,1,41,5414
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-terrace-611101,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR19829-west-132nd-street-apartment-new-york-harlem.mod.html",nycityapartment.com,3430,900,1,1,16,5416
https://rentwyre.com/listings/rock-creek-road-9bca3c,https://hpmrentals.com/residentialDetail.php?propId=512&image=1,hpmrentals.com,1595,900,2,2,5,5432
https://rentwyre.com/listings/3-bedroom-furnished-apartment-66e910,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR18850-west-37th-street-apartment-new-york-midtown-west.mod.html",nycityapartment.com,8625,900,1,1,12,5433
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-wifi-only-2063a3,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR11883-east-19th-street-apartment-brooklyn-ditmas-park.mod.html",nycityapartment.com,3220,900,1,1,26,5434
https://rentwyre.com/listings/koa-way-722aba,https://hpmrentals.com/residentialDetail.php?propId=1326&image=1,hpmrentals.com,1895,900,2,1,5,5436
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-wifi-only-f7340c,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR21058-cornelia-street-apartment-brooklyn-bushwick.mod.html",nycityapartment.com,3900,900,1,1,17,5480
https://rentwyre.com/listings/650-island-club-court-137-indialantic-fl-32903-7faa72,https://openforhomes.com/listing/2b4d7e9e17dadc1dfec5f0544c9124b4bd?j=3&page=6&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1950,900,2,2,19,5516
https://rentwyre.com/listings/house-at-220-n-crawford-street-willows-ca-95988-4fbfc6,https://www.willowsrentals.com/listings/detail/76087e5b-efd2-4809-b02f-480eee512c1e,willowsrentals.com,875,910,1,1,14,5551
https://rentwyre.com/listings/304-mount-pleasant-road-nokomis-fl-34275-4334e8,https://openforhomes.com/listing/2b4d7e9e17ddcf02f4da9b2154e726b6bd16280f56?j=3&page=4&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1500,912,2,2,8,5586
https://rentwyre.com/listings/1-bedroom-furnished-apartment-4e6e53,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR14126-east-4-street-apartment-brooklyn-windsor-terrace.mod.html",nycityapartment.com,3740,910,1,1,21,5588
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-laundromat-in-the-building-and-terrace-ae490c,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR5613-west-154th-street-apartment-new-york-hamilton-heights.mod.html",nycityapartment.com,3910,920,1,1,21,5596
https://rentwyre.com/listings/apartment-for-rent-in-temecula-bd41c8,https://app.tenantturner.com/qualify/42081-3rd-street-2,app.tenantturner.com,1705,926,2,2,9,5649
https://rentwyre.com/listings/3650-jasmine-avenue-unit-4-los-angeles-ca-90034-f796db,https://www.howardmanagement.com/listings/detail/2ade575d-12c0-4252-8d97-8048518d9820,howardmanagement.com,3095,925,2,2,22,5657
https://rentwyre.com/listings/house-at-2412-q-street-4-sacramento-ca-95816-8d7141,https://www.havenrents.com/listings/detail/71c55961-8cec-4234-82e2-bc1c4b51fda5,havenrents.com,1995,925,2,2,8,5661
https://rentwyre.com/listings/6360-aragon-way-304-fort-myers-fl-33966-3593c5,https://openforhomes.com/listing/2b4d7e9e18dedc1dfec5f05f4b9522b2b8132a09?j=3&page=20&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1500,929,1,1,17,5668
https://rentwyre.com/listings/250-king-st-1612-san-francisco-ca-94107-c54104,https://www.ziprent.com/show/18753,ziprent.com,3895,929,1,1,24,5674
https://rentwyre.com/listings/3718-hill-street-fairfax-va-22030-a45289,https://openforhomes.com/listing/2b4d7e9e0ec9d801fcd99c402fe754c0b9172b0e5d4335?j=3&page=8&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,2350,932,2,1,13,5699
https://rentwyre.com/listings/8867-rollright-court-b-columbia-md-21045-02bf2a,https://openforhomes.com/listing/2b4d7e9e0ec9d801fcd99c4034e25ad4b9172909564233?j=3&page=4&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,1600,938,2,1,19,5721
https://rentwyre.com/listings/house-at-566-1-2-garfield-montebello-ca-90604-91cffe,https://www.apmlease.com/listings/detail/f7b82d03-6278-4ced-98b4-8104c46ee460,apmlease.com,2200,942,2,1,8,5750
https://rentwyre.com/listings/1-bedroom-furnished-apartment-with-wifi-only-680ed8,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR9384-west-128th-street-apartment-new-york-harlem.mod.html",nycityapartment.com,3450,950,1,1,17,5757
https://rentwyre.com/listings/apartment-for-rent-in-phoenix-d44ec3,https://www.coldwellbankerhomes.com/az/ahwatukee/12424-s-suki-ct/pid_52402598/,coldwellbankerhomes.com,1950,948,2,2,50,5772
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-laundromat-in-the-building-addaac,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR5614-west-154th-street-apartment-new-york-hamilton-heights.mod.html",nycityapartment.com,3910,950,1,1,22,5783
https://rentwyre.com/listings/2-bedroom-furnished-apartment-25174f,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR19828-west-117th-street-apartment-new-york-harlem.mod.html",nycityapartment.com,4140,950,1,1,17,5784
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-washing-machine-d4f077,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR6547-west-105th-street-townhouse-manhattan-upper-west-side.mod.html",nycityapartment.com,5520,950,1,1,26,5786
https://rentwyre.com/listings/2-bedroom-furnished-apartment-with-elevator-84a946,"https://www.nycityapartment.com/en/new-york-city,long-term-rentals/apartment/UBR6572-west-129th-street-apartment-new-york-harlem.mod.html",nycityapartment.com,6900,950,1,1,18,5787
https://rentwyre.com/listings/spacious-two-bedroom-two-bathroom-apartment-in-west-fresno-d527a1,https://www.rentpms.com/rentals/fresno-rental-properties/item/1998-4303-n-emerson-ave,rentpms.com,1195,950,2,2,8,5817
https://rentwyre.com/listings/3104-4th-street-unit-103-santa-monica-ca-90405-f163e2,https://www.howardmanagement.com/listings/detail/57e877bf-df9e-4292-b2ee-6739f383539a,howardmanagement.com,3295,950,1,1,19,5876
https://rentwyre.com/listings/96-east-avenue-15-atlantic-highlands-nj-7716-98465b,https://openforhomes.com/listing/2b4d7e9e17d4d003ebc797404b9421b3bf122f0d?j=3&page=9&srtby=Relevant%20Listings&lid=&cid=&lst=&prod=460475&l=&bdr=Any&btr=Any&mxp=Any&mkt=Rent&prot=Residential&mnp=Any,openforhomes.com,2500,961,2,1,8,5902
